Index,CTE,p_error,d_error,i_error,steering_output
1433,-0.0923,-0.013845,-0.00546,0.0686931,0.0493881
1434,-0.0994,-0.01491,-0.01491,0.0685937,0.0387737
1435,-0.1169,-0.017535,-0.03675,0.0684768,0.0141918
1436,-0.1328,-0.01992,-0.03339,0.068344,0.015034
1437,-0.1611,-0.024165,-0.05943,0.0681829,-0.0154121
1438,-0.1825,-0.027375,-0.04494,0.0680004,-0.0043146
1439,-0.2164,-0.03246,-0.07119,0.067784,-0.035866
1440,-0.2515,-0.037725,-0.07371,0.0675325,-0.0439025
1441,-0.2744,-0.04116,-0.04809,0.0672581,-0.0219919
1442,-0.3063,-0.045945,-0.06699,0.0669518,-0.0459832
1443,-0.3256,-0.04884,-0.04053,0.0666262,-0.0227438
1444,-0.3506,-0.05259,-0.0525,0.0662756,-0.0388144
1445,-0.3704,-0.05556,-0.04158,0.0659052,-0.0312348
1446,-0.3803,-0.057045,-0.02079,0.0655249,-0.0123101
1447,-0.39,-0.0585,-0.02037,0.0651349,-0.0137351
1448,-0.3914,-0.05871,-0.00294,0.0647435,0.0030935
1449,-0.3689,-0.055335,0.04725,0.0643746,0.0562896
1450,-0.3391,-0.050865,0.06258,0.0640355,0.0757505
1451,-0.2928,-0.04392,0.09723,0.0637427,0.117053
1452,-0.2475,-0.037125,0.09513,0.0634952,0.1215
1453,-0.2199,-0.032985,0.05796,0.0632753,0.0882503
1454,-0.1851,-0.027765,0.07308,0.0630902,0.108405
1455,-0.1663,-0.024945,0.03948,0.0629239,0.0774589
1456,-0.1459,-0.021885,0.04284,0.062778,0.083733
1457,-0.1376,-0.02064,0.01743,0.0626404,0.0594304
1458,-0.1329,-0.019935,0.00987,0.0625075,0.0524425
1459,-0.1348,-0.02022,-0.00399,0.0623727,0.0381627
1460,-0.1446,-0.02169,-0.02058,0.0622281,0.0199581
1461,-0.1617,-0.024255,-0.03591,0.0620664,0.0019014
1462,-0.1764,-0.02646,-0.03087,0.06189,0.00456
1463,-0.193,-0.02895,-0.03486,0.061697,-0.002113
1464,-0.2206,-0.03309,-0.05796,0.0614764,-0.0295736
1465,-0.24,-0.036,-0.04074,0.0612364,-0.0155036
1466,-0.2341,-0.035115,0.01239,0.0610023,0.0382773
1467,-0.1896,-0.02844,0.09345,0.0608127,0.125823
1468,-0.1232,-0.01848,0.13944,0.0606895,0.181649
1469,-0.0822,-0.01233,0.0861,0.0606073,0.134377
1470,-0.0321,-0.004815,0.10521,0.0605752,0.16097
1471,-0.0067,-0.001005,0.05334,0.0605685,0.112903
1472,0.0178,0.00267,0.05145,0.0605863,0.114706
1473,0.0253,0.003795,0.01575,0.0606116,0.0801566
1474,0.0235,0.003525,-0.00378,0.0606351,0.0603801
1475,0.007,0.00105,-0.03465,0.0606421,0.0270421
1476,-0.0232,-0.00348,-0.06342,0.0606189,-0.0062811
1477,-0.0733,-0.010995,-0.10521,0.0605456,-0.0556594
1478,-0.122,-0.0183,-0.10227,0.0604236,-0.0601464
1479,-0.197,-0.02955,-0.1575,0.0602266,-0.126823
1480,-0.2467,-0.037005,-0.10437,0.0599799,-0.0813951
1481,-0.3153,-0.047295,-0.14406,0.0596646,-0.13169
1482,-0.3564,-0.05346,-0.08631,0.0593082,-0.0804618
1483,-0.4078,-0.06117,-0.10794,0.0589004,-0.11021
1484,-0.4349,-0.065235,-0.05691,0.0584655,-0.0636795
1485,-0.4635,-0.069525,-0.06006,0.058002,-0.071583
1486,-0.4778,-0.07167,-0.03003,0.0575242,-0.0441758
1487,-0.4794,-0.07191,-0.00336,0.0570448,-0.0182252
1488,-0.4705,-0.070575,0.01869,0.0565743,0.0046893
1489,-0.4496,-0.06744,0.04389,0.0561247,0.0325747
1490,-0.4253,-0.063795,0.05103,0.0556994,0.0429344
1491,-0.3728,-0.05592,0.11025,0.0553266,0.109657
1492,-0.2697,-0.040455,0.21651,0.0550569,0.231112
1493,-0.1649,-0.024735,0.22008,0.054892,0.250237
1494,-0.1002,-0.01503,0.13587,0.0547918,0.175632
1495,-0.0184,-0.00276,0.17178,0.0547734,0.223793
1496,0.0257,0.003855,0.09261,0.0547991,0.151264
1497,0.0734,0.01101,0.10017,0.0548725,0.166052
1498,0.0929,0.013935,0.04095,0.0549654,0.10985
1499,0.1037,0.015555,0.02268,0.0550691,0.0933041
1500,0.099,0.01485,-0.00987,0.0551681,0.0601481
1501,0.0761,0.011415,-0.04809,0.0552442,0.0185692
1502,0.0361,0.005415,-0.084,0.0552803,-0.0233047
1503,0.0018,0.00027,-0.07203,0.0552821,-0.0164779
1504,-0.0567,-0.008505,-0.12285,0.0552254,-0.0761296
1505,-0.0992,-0.01488,-0.08925,0.0551262,-0.0490038
1506,-0.1637,-0.024555,-0.13545,0.0549625,-0.105043
1507,-0.227,-0.03405,-0.13293,0.0547355,-0.112245
1508,-0.2665,-0.039975,-0.08295,0.054469,-0.068456
1509,-0.3178,-0.04767,-0.10773,0.0541512,-0.101249
1510,-0.3466,-0.05199,-0.06048,0.0538046,-0.0586654
1511,-0.3797,-0.056955,-0.06951,0.0534249,-0.0730401
1512,-0.3967,-0.059505,-0.0357,0.0530282,-0.0421768
1513,-0.3868,-0.05802,0.02079,0.0526414,0.0154114
1514,-0.3378,-0.05067,0.1029,0.0523036,0.104534
1515,-0.2944,-0.04416,0.09114,0.0520092,0.0989892
1516,-0.2278,-0.03417,0.13986,0.0517814,0.157471
1517,-0.1629,-0.024435,0.13629,0.0516185,0.163473
1518,-0.1231,-0.018465,0.08358,0.0514954,0.11661
1519,-0.0727,-0.010905,0.10584,0.0514227,0.146358
1520,-0.0455,-0.006825,0.05712,0.0513772,0.101672
1521,-0.0161,-0.002415,0.06174,0.0513611,0.110686
1522,-0.0004,-6e-05,0.03297,0.0513607,0.0842707
1523,0.0024,0.00036,0.00588,0.0513631,0.0576031
1524,-0.0047,-0.000705,-0.01491,0.0513584,0.0357434
1525,-0.0163,-0.002445,-0.02436,0.0513421,0.0245371
1526,-0.0421,-0.006315,-0.05418,0.0513,-0.009195
1527,-0.0642,-0.00963,-0.04641,0.0512358,-0.0048042
1528,-0.102,-0.0153,-0.07938,0.0511338,-0.0435462
1529,-0.1295,-0.019425,-0.05775,0.0510043,-0.0261707
1530,-0.1714,-0.02571,-0.08799,0.0508329,-0.0628671
1531,-0.199,-0.02985,-0.05796,0.0506339,-0.0371761
1532,-0.2374,-0.03561,-0.08064,0.0503965,-0.0658535
1533,-0.2713,-0.040695,-0.07119,0.0501252,-0.0617598
1534,-0.2903,-0.043545,-0.0399,0.0498349,-0.0336101
1535,-0.3046,-0.04569,-0.03003,0.0495303,-0.0261897
1536,-0.2469,-0.037035,0.12117,0.0492834,0.133418
1537,-0.2111,-0.031665,0.07518,0.0490723,0.0925873
1538,-0.1588,-0.02382,0.10983,0.0489135,0.134923
1539,-0.1264,-0.01896,0.06804,0.0487871,0.0978671
1540,-0.0842,-0.01263,0.08862,0.0487029,0.124693
1541,-0.0608,-0.00912,0.04914,0.0486421,0.0886621
1542,-0.0345,-0.005175,0.05523,0.0486076,0.0986626
1543,-0.0191,-0.002865,0.03234,0.0485885,0.0780635
1544,-0.015,-0.00225,0.00861,0.0485735,0.0549335
1545,-0.0183,-0.002745,-0.00693,0.0485552,0.0388802
1546,-0.0318,-0.00477,-0.02835,0.0485234,0.0154034
1547,-0.0458,-0.00687,-0.0294,0.0484776,0.0122076
1548,-0.0725,-0.010875,-0.05607,0.0484051,-0.0185399
1549,-0.0934,-0.01401,-0.04389,0.0483117,-0.0095883
1550,-0.1273,-0.019095,-0.07119,0.0481844,-0.0421006
1551,-0.1508,-0.02262,-0.04935,0.0480336,-0.0239364
1552,-0.1852,-0.02778,-0.07224,0.0478484,-0.0521716
1553,-0.2175,-0.032625,-0.06783,0.0476309,-0.0528241
1554,-0.2324,-0.03486,-0.03129,0.0473985,-0.0187515
1555,-0.2222,-0.03333,0.02142,0.0471763,0.0352663
1556,-0.1971,-0.029565,0.05271,0.0469792,0.0701242
1557,-0.1561,-0.023415,0.0861,0.0468231,0.109508
1558,-0.1157,-0.017355,0.08484,0.0467074,0.114192
1559,-0.0912,-0.01368,0.05145,0.0466162,0.0843862
1560,-0.0608,-0.00912,0.06384,0.0465554,0.101275
1561,-0.0383,-0.005745,0.04725,0.0465171,0.0880221
1562,-0.0282,-0.00423,0.02121,0.0464889,0.0634689
1563,-0.0214,-0.00321,0.01428,0.0464675,0.0575375
1564,-0.0221,-0.003315,-0.00147,0.0464454,0.0416604
1565,-0.0304,-0.00456,-0.01743,0.046415,0.024425
1566,-0.0404,-0.00606,-0.021,0.0463746,0.0193146
1567,-0.0609,-0.009135,-0.04305,0.0463137,-0.0058713
1568,-0.0869,-0.013035,-0.0546,0.0462268,-0.0214082
1569,-0.1163,-0.017445,-0.06174,0.0461105,-0.0330745
1570,-0.1366,-0.02049,-0.04263,0.0459739,-0.0171461
1571,-0.1663,-0.024945,-0.06237,0.0458076,-0.0415074
1572,-0.1852,-0.02778,-0.03969,0.0456224,-0.0218476
1573,-0.2105,-0.031575,-0.05313,0.0454119,-0.0392931
1574,-0.2294,-0.03441,-0.03969,0.0451825,-0.0289175
1575,-0.227,-0.03405,0.00504,0.0449555,0.0159455
1576,-0.1915,-0.028725,0.07455,0.044764,0.090589
1577,-0.1602,-0.02403,0.06573,0.0446038,0.0863038
1578,-0.1143,-0.017145,0.09639,0.0444895,0.123734
1579,-0.0857,-0.012855,0.06006,0.0444038,0.0916088
1580,-0.0489,-0.007335,0.07728,0.0443549,0.1143
1581,-0.0205,-0.003075,0.05964,0.0443344,0.100899
1582,-0.007,-0.00105,0.02835,0.0443274,0.0716274
1583,0.004,0.0006,0.0231,0.0443314,0.0680314
1584,0.0045,0.000675,0.00105,0.0443359,0.0460609
1585,-0.0008,-0.00012,-0.01113,0.0443351,0.0330851
1586,-0.0163,-0.002445,-0.03255,0.0443188,0.0093238
1587,-0.0398,-0.00597,-0.04935,0.044279,-0.011041
1588,-0.0693,-0.010395,-0.06195,0.0442097,-0.0281353
1589,-0.0911,-0.013665,-0.04578,0.0441186,-0.0153264
1590,-0.1246,-0.01869,-0.07035,0.043994,-0.045046
1591,-0.147,-0.02205,-0.04704,0.043847,-0.025243
1592,-0.1786,-0.02679,-0.06636,0.0436684,-0.0494816
1593,-0.2069,-0.031035,-0.05943,0.0434615,-0.0470035
1594,-0.2231,-0.033465,-0.03402,0.0432384,-0.0242466
1595,-0.2419,-0.036285,-0.03948,0.0429965,-0.0327685
1596,-0.2509,-0.037635,-0.0189,0.0427456,-0.0137894
1597,-0.2499,-0.037485,0.0021,0.0424957,0.0071107
1598,-0.2154,-0.03231,0.07245,0.0422803,0.0824203
1599,-0.1243,-0.018645,0.19131,0.042156,0.214821
1600,-0.0597,-0.008955,0.13566,0.0420963,0.168801
1601,0.0281,0.004215,0.18438,0.0421244,0.230719
1602,0.1015,0.015225,0.15414,0.0422259,0.211591
1603,0.1398,0.02097,0.08043,0.0423657,0.143766
1604,0.1778,0.02667,0.0798,0.0425435,0.149013
1605,0.1906,0.02859,0.02688,0.0427341,0.0982041
1606,0.1912,0.02868,0.00126,0.0429253,0.0728653
1607,0.1709,0.025635,-0.04263,0.0430962,0.0261012
1608,0.1468,0.02202,-0.05061,0.043243,0.014653
1609,0.0983,0.014745,-0.10185,0.0433413,-0.0437637
1610,0.0591,0.008865,-0.08232,0.0434004,-0.0300546
1611,-0.0055,-0.000825,-0.13566,0.0433949,-0.0930901
1612,-0.051,-0.00765,-0.09555,0.0433439,-0.0598561
1613,-0.118,-0.0177,-0.1407,0.0432259,-0.115174
1614,-0.1815,-0.027225,-0.13335,0.0430444,-0.117531
1615,-0.2197,-0.032955,-0.08022,0.0428247,-0.0703503
1616,-0.2577,-0.038655,-0.0798,0.042567,-0.075888
1617,-0.2615,-0.039225,-0.00798,0.0423055,-0.0048995
1618,-0.2489,-0.037335,0.02646,0.0420566,0.0311816
1619,-0.2259,-0.033885,0.0483,0.0418307,0.0562457
1620,-0.2065,-0.030975,0.04074,0.0416242,0.0513892
1621,-0.1744,-0.02616,0.06741,0.0414498,0.0826998
1622,-0.1402,-0.02103,0.07182,0.0413096,0.0920996
1623,-0.1176,-0.01764,0.04746,0.041192,0.071012
1624,-0.0867,-0.013005,0.06489,0.0411053,0.0929903
1625,-0.0685,-0.010275,0.03822,0.0410368,0.0689818
1626,-0.0529,-0.007935,0.03276,0.0409839,0.0658089
1627,-0.0347,-0.005205,0.03822,0.0409492,0.0739642
1628,-0.023,-0.00345,0.02457,0.0409262,0.0620462
1629,-0.0194,-0.00291,0.00756,0.0409068,0.0455568
1630,-0.0202,-0.00303,-0.00168,0.0408866,0.0361766
1631,-0.0282,-0.00423,-0.0168,0.0408584,0.0198284
1632,-0.0371,-0.005565,-0.01869,0.0408213,0.0165663
1633,-0.0718,-0.01077,-0.07287,0.0407495,-0.0428905
1634,0.0137,0.002055,0.17955,0.0407632,0.222368
1635,0.0855,0.012825,0.15078,0.0408487,0.204454
1636,0.1468,0.02202,0.12873,0.0409955,0.191745
1637,0.1764,0.02646,0.06216,0.0411719,0.129792
1638,0.2026,0.03039,0.05502,0.0413745,0.126784
1639,0.2083,0.031245,0.01197,0.0415828,0.0847978
1640,0.1999,0.029985,-0.01764,0.0417827,0.0541277
1641,0.1837,0.027555,-0.03402,0.0419664,0.0355014
1642,0.1458,0.02187,-0.07959,0.0421122,-0.0156078
1643,0.0939,0.014085,-0.10899,0.0422061,-0.0526989
1644,0.0537,0.008055,-0.08442,0.0422598,-0.0341052
1645,-0.0105,-0.001575,-0.13482,0.0422493,-0.0941457
1646,-0.0546,-0.00819,-0.09261,0.0421947,-0.0586053
1647,-0.1184,-0.01776,-0.13398,0.0420763,-0.109664
1648,-0.1775,-0.026625,-0.12411,0.0418988,-0.108836
1649,-0.2123,-0.031845,-0.07308,0.0416865,-0.0632385
1650,-0.2546,-0.03819,-0.08883,0.0414319,-0.0855881
1651,-0.2761,-0.041415,-0.04515,0.0411558,-0.0454092
1652,-0.2971,-0.044565,-0.0441,0.0408587,-0.0478063
1653,-0.3038,-0.04557,-0.01407,0.0405549,-0.0190851
1654,-0.3031,-0.045465,0.00147,0.0402518,-0.0037432
1655,-0.296,-0.0444,0.01491,0.0399558,0.0104658
1656,-0.2767,-0.041505,0.04053,0.0396791,0.0387041
1657,-0.2468,-0.03702,0.06279,0.0394323,0.0652023
1658,-0.1943,-0.029145,0.11025,0.039238,0.120343
1659,-0.0353,-0.005295,0.3339,0.0392027,0.367808
1660,0.127,0.01905,0.34083,0.0393297,0.39921
1661,0.2254,0.03381,0.20664,0.0395551,0.280005
1662,0.3449,0.051735,0.25095,0.0399,0.342585
1663,0.4048,0.06072,0.12579,0.0403048,0.226815
1664,0.461,0.06915,0.11802,0.0407658,0.227936
1665,0.4774,0.07161,0.03444,0.0412432,0.147293
1666,0.4669,0.070035,-0.02205,0.0417101,0.0896951
1667,0.4217,0.063255,-0.09492,0.0421318,0.0104668
1668,0.3744,0.05616,-0.09933,0.0425062,-0.0006638
1669,0.2844,0.04266,-0.189,0.0427906,-0.103549
1670,0.2143,0.032145,-0.14721,0.0430049,-0.0720601
1671,0.1039,0.015585,-0.23184,0.0431088,-0.173146
1672,0.0314,0.00471,-0.15225,0.0431402,-0.1044
1673,0.0032,0.00048,-0.05922,0.0431434,-0.0155966
1674,-0.0334,-0.00501,-0.07686,0.04311,-0.03876
1675,-0.0551,-0.008265,-0.04557,0.0430549,-0.0107801
1676,-0.0836,-0.01254,-0.05985,0.0429713,-0.0294187
1677,-0.1071,-0.016065,-0.04935,0.0428642,-0.0225508
1678,-0.1197,-0.017955,-0.02646,0.0427445,-0.0016705
1679,-0.1333,-0.019995,-0.02856,0.0426112,-0.0059438
1680,-0.1392,-0.02088,-0.01239,0.042472,0.009202
1681,-0.1434,-0.02151,-0.00882,0.0423286,0.0119986
1682,-0.1429,-0.021435,0.00105,0.0421857,0.0218007
1683,-0.1402,-0.02103,0.00567,0.0420455,0.0266855
1684,-0.1335,-0.020025,0.01407,0.041912,0.035957
1685,-0.1595,-0.023925,-0.0546,0.0417525,-0.0367725
1686,0.0339,0.005085,0.40614,0.0417864,0.453011
1687,0.1924,0.02886,0.33285,0.0419788,0.403689
1688,0.2904,0.04356,0.2058,0.0422692,0.291629
1689,0.4098,0.06147,0.25074,0.042679,0.354889
1690,0.4701,0.070515,0.12663,0.0431491,0.240294
1691,0.5272,0.07908,0.11991,0.0436763,0.242666
1692,0.5447,0.081705,0.03675,0.044221,0.162676
1693,0.5349,0.080235,-0.02058,0.0447559,0.104411
1694,0.4907,0.073605,-0.09282,0.0452466,0.0260316
1695,0.4437,0.066555,-0.0987,0.0456903,0.0135453
1696,0.3534,0.05301,-0.18963,0.0460437,-0.0905763
1697,0.2441,0.036615,-0.22953,0.0462878,-0.146627
1698,0.165,0.02475,-0.16611,0.0464528,-0.0949072
1699,0.0463,0.006945,-0.24927,0.0464991,-0.195826
1700,-0.0317,-0.004755,-0.1638,0.0464674,-0.122088
1701,-0.1397,-0.020955,-0.2268,0.0463277,-0.201427
1702,-0.2046,-0.03069,-0.13629,0.0461231,-0.120857
1703,-0.2865,-0.042975,-0.17199,0.0458366,-0.169128
1704,-0.349,-0.05235,-0.13125,0.0454876,-0.138112
1705,-0.3788,-0.05682,-0.06258,0.0451088,-0.0742912
1706,-0.4088,-0.06132,-0.063,0.0447,-0.07962
1707,-0.3992,-0.05988,0.02016,0.0443008,0.0045808
1708,-0.3823,-0.057345,0.03549,0.0439185,0.0220635
1709,-0.2689,-0.040335,0.23814,0.0436496,0.241455
1710,-0.0849,-0.012735,0.3864,0.0435647,0.41723
1711,0.0379,0.005685,0.25788,0.0436026,0.307168
1712,0.2046,0.03069,0.35007,0.0438072,0.424567
1713,0.3444,0.05166,0.29358,0.0441516,0.389392
1714,0.4177,0.062655,0.15393,0.0445693,0.261154
1715,0.4916,0.07374,0.15519,0.0450609,0.273991
1716,0.5177,0.077655,0.05481,0.0455786,0.178044
1717,0.523,0.07845,0.01113,0.0461016,0.135682
1718,0.4902,0.07353,-0.06888,0.0465918,0.0512418
1719,0.4771,0.071565,-0.02751,0.0470689,0.0911239
1720,0.5402,0.08103,0.13251,0.0476091,0.261149
1721,0.5978,0.08967,0.12096,0.0482069,0.258837
1722,0.6186,0.09279,0.04368,0.0488255,0.185295
1723,0.619,0.09285,0.00084,0.0494445,0.143134
1724,0.5998,0.08997,-0.04032,0.0500443,0.0996943
1725,0.5458,0.08187,-0.1134,0.0505901,0.0190601
1726,0.4648,0.06972,-0.1701,0.0510549,-0.0493251
1727,0.3992,0.05988,-0.13776,0.0514541,-0.0264259
1728,0.2908,0.04362,-0.22764,0.0517449,-0.132275
1729,0.2136,0.03204,-0.16212,0.0519585,-0.0781215
1730,0.0975,0.014625,-0.24381,0.052056,-0.177129
1731,-0.0163,-0.002445,-0.23898,0.0520397,-0.189385
1732,-0.0876,-0.01314,-0.14973,0.0519521,-0.110918
1733,-0.169,-0.02535,-0.17094,0.0517831,-0.144507
1734,-0.1129,-0.016935,0.11781,0.0516702,0.152545
1735,0.0178,0.00267,0.27447,0.051688,0.328828
1736,0.1085,0.016275,0.19047,0.0517965,0.258541
1737,0.2321,0.034815,0.25956,0.0520286,0.346404
1738,0.3354,0.05031,0.21693,0.052364,0.319604
1739,0.3893,0.058395,0.11319,0.0527533,0.224338
1740,0.4427,0.066405,0.11214,0.053196,0.231741
1741,0.4609,0.069135,0.03822,0.0536569,0.161012
1742,0.4623,0.069345,0.00294,0.0541192,0.126404
1743,0.4366,0.06549,-0.05397,0.0545558,0.0660758
1744,0.4506,0.06759,0.0294,0.0550064,0.151996
1745,0.5126,0.07689,0.1302,0.055519,0.262609
1746,0.5453,0.081795,0.06867,0.0560643,0.206529
1747,0.5683,0.085245,0.0483,0.0566326,0.190178
1748,0.5597,0.083955,-0.01806,0.0571923,0.123087
1749,0.5373,0.080595,-0.04704,0.0577296,0.0912846
1750,0.482,0.0723,-0.11613,0.0582116,0.0143816
1751,0.404,0.0606,-0.1638,0.0586156,-0.0445844
1752,0.3423,0.051345,-0.12957,0.0589579,-0.0192671
1753,0.2418,0.03627,-0.21105,0.0591997,-0.11558
1754,0.1708,0.02562,-0.1491,0.0593705,-0.0641095
1755,0.0643,0.009645,-0.22365,0.0594348,-0.15457
1756,-0.0055,-0.000825,-0.14658,0.0594293,-0.0879757
1757,-0.1035,-0.015525,-0.2058,0.0593258,-0.161999
1758,-0.1635,-0.024525,-0.126,0.0591623,-0.0913627
1759,-0.242,-0.0363,-0.16485,0.0589203,-0.14223
1760,-0.2907,-0.043605,-0.10227,0.0586296,-0.0872454
1761,-0.2082,-0.03123,0.17325,0.0584214,0.200441
1762,0.0254,0.00381,0.49056,0.0584468,0.552817
1763,0.1828,0.02742,0.33054,0.0586296,0.41659
1764,0.4019,0.060285,0.46011,0.0590315,0.579426
1765,0.5897,0.088455,0.39438,0.0596212,0.542456
1766,0.6911,0.103665,0.21294,0.0603123,0.376917
1767,0.7986,0.11979,0.22575,0.0611109,0.406651
1768,0.8419,0.126285,0.09093,0.0619528,0.279168
1769,0.8643,0.129645,0.04704,0.0628171,0.239502
1770,0.839,0.12585,-0.05313,0.0636561,0.136376
1771,0.7979,0.119685,-0.08631,0.064454,0.097829
1772,0.707,0.10605,-0.19089,0.065161,-0.019679
1773,0.6569,0.098535,-0.10521,0.0658179,0.0591429
1774,0.6303,0.094545,-0.05586,0.0664482,0.105133
1775,0.6056,0.09084,-0.05187,0.0670538,0.106024
1776,0.5511,0.082665,-0.11445,0.0676049,0.0358199
1777,0.5036,0.07554,-0.09975,0.0681085,0.0438985
1778,0.4195,0.062925,-0.17661,0.068528,-0.045157
1779,0.356,0.0534,-0.13335,0.068884,-0.011066
1780,0.2553,0.038295,-0.21147,0.0691393,-0.104036
1781,0.1855,0.027825,-0.14658,0.0693248,-0.0494302
1782,0.082,0.0123,-0.21735,0.0694068,-0.135643
1783,0.0774,0.01161,-0.00966,0.0694842,0.0714342
1784,0.1303,0.019545,0.11109,0.0696145,0.200249
1785,0.2179,0.032685,0.18396,0.0698324,0.286477
1786,0.34,0.051,0.25641,0.0701724,0.377582
1787,0.4421,0.066315,0.21441,0.0706145,0.351339
1788,0.4938,0.07407,0.10857,0.0711083,0.253748
1789,0.5303,0.079545,0.07665,0.0716386,0.227834
1790,0.5596,0.08394,0.06153,0.0721982,0.217668
1791,0.5596,0.08394,0,0.0727578,0.156698
1792,0.5435,0.081525,-0.03381,0.0733013,0.121016
1793,0.4977,0.074655,-0.09618,0.073799,0.052274
1794,0.454,0.0681,-0.09177,0.074253,0.050583
1795,0.3738,0.05607,-0.16842,0.0746268,-0.0377232
1796,0.2784,0.04176,-0.20034,0.0749052,-0.0836748
1797,0.2094,0.03141,-0.1449,0.0751146,-0.0383754
1798,0.104,0.0156,-0.22134,0.0752186,-0.130521
1799,0.0329,0.004935,-0.14931,0.0752515,-0.0691235
1800,-0.07,-0.0105,-0.21609,0.0751815,-0.151409
1801,-0.126,-0.0189,-0.1176,0.0750555,-0.0614445
1802,-0.0918,-0.01377,0.07182,0.0749637,0.133014
1803,-0.0095,-0.001425,0.17283,0.0749542,0.246359
1804,0.1117,0.016755,0.25452,0.0750659,0.346341
1805,0.1858,0.02787,0.15561,0.0752517,0.258732
1806,0.2766,0.04149,0.19068,0.0755283,0.307698
1807,0.3422,0.05133,0.13776,0.0758705,0.26496
1808,0.3703,0.055545,0.05901,0.0762408,0.190796
1809,0.3879,0.058185,0.03696,0.0766287,0.171774
1810,0.3786,0.05679,-0.01953,0.0770073,0.114267
1811,0.3585,0.053775,-0.04221,0.0773658,0.0889308
1812,0.3103,0.046545,-0.10122,0.0776761,0.0230011
1813,0.2675,0.040125,-0.08988,0.0779436,0.0281886
1814,0.1921,0.028815,-0.15834,0.0781357,-0.0513893
1815,0.1052,0.01578,-0.18249,0.0782409,-0.0884691
1816,0.0436,0.00654,-0.12936,0.0782845,-0.0445355
1817,-0.0251,-0.003765,-0.14427,0.0782594,-0.0697756
1818,-0.0296,-0.00444,-0.00945,0.0782298,0.0643398
1819,-0.0332,-0.00498,-0.00756,0.0781966,0.0656566
1820,-0.0361,-0.005415,-0.00609,0.0781605,0.0666555
1821,-0.0442,-0.00663,-0.01701,0.0781163,0.0544763
1822,-0.0522,-0.00783,-0.0168,0.0780641,0.0534341
1823,-0.068,-0.0102,-0.03318,0.0779961,0.0346161
1824,-0.0882,-0.01323,-0.04242,0.0779079,0.0222579
1825,-0.1039,-0.015585,-0.03297,0.077804,0.029249
1826,-0.1297,-0.019455,-0.05418,0.0776743,0.0040393
1827,-0.1455,-0.021825,-0.03318,0.0775288,0.0225238
1828,-0.061,-0.00915,0.17745,0.0774678,0.245768
1829,0.046,0.0069,0.2247,0.0775138,0.309114
1830,0.111,0.01665,0.1365,0.0776248,0.230775
1831,0.1882,0.02823,0.16212,0.077813,0.268163
1832,0.2412,0.03618,0.1113,0.0780542,0.225534
1833,0.2619,0.039285,0.04347,0.0783161,0.161071
1834,0.2707,0.040605,0.01848,0.0785868,0.137672
1835,0.2628,0.03942,-0.01659,0.0788496,0.10168
1836,0.2324,0.03486,-0.06384,0.079082,0.050102
1837,0.1818,0.02727,-0.10626,0.0792638,0.0002738
1838,0.1387,0.020805,-0.09051,0.0794025,0.0096975
1839,0.0649,0.009735,-0.15498,0.0794674,-0.0657776
1840,0.0105,0.001575,-0.11424,0.0794779,-0.0331871
1841,-0.0738,-0.01107,-0.17703,0.0794041,-0.108696
1842,-0.1599,-0.023985,-0.18081,0.0792442,-0.125551
1843,-0.2158,-0.03237,-0.11739,0.0790284,-0.0707316
1844,-0.293,-0.04395,-0.16212,0.0787354,-0.127335
1845,-0.34,-0.051,-0.0987,0.0783954,-0.0713046
1846,-0.4012,-0.06018,-0.12852,0.0779942,-0.110706
1847,-0.4357,-0.065355,-0.07245,0.0775585,-0.0602465
1848,-0.4531,-0.067965,-0.03654,0.0771054,-0.0273996
1849,-0.3936,-0.05904,0.12495,0.0767118,0.142622
1850,-0.3395,-0.050925,0.11361,0.0763723,0.139057
1851,-0.2587,-0.038805,0.16968,0.0761136,0.206989
1852,-0.2077,-0.031155,0.1071,0.0759059,0.151851
1853,-0.1406,-0.02109,0.14091,0.0757653,0.195585
1854,-0.0859,-0.012885,0.11487,0.0756794,0.177664
1855,-0.0465,-0.006975,0.08274,0.0756329,0.151398
1856,-0.03,-0.0045,0.03465,0.0756029,0.105753
1857,-0.0198,-0.00297,0.02142,0.0755831,0.0940331
1858,-0.0219,-0.003285,-0.00441,0.0755612,0.0678662
1859,-0.0373,-0.005595,-0.03234,0.0755239,0.0375889
1860,-0.066,-0.0099,-0.06027,0.0754579,0.0052879
1861,-0.0913,-0.013695,-0.05313,0.0753666,0.0085416
1862,-0.1347,-0.020205,-0.09114,0.0752319,-0.0361131
1863,-0.1586,-0.02379,-0.05019,0.0750733,0.0010933
1864,-0.115,-0.01725,0.09156,0.0749583,0.149268
1865,-0.0787,-0.011805,0.07623,0.0748796,0.139305
1866,-0.0592,-0.00888,0.04095,0.0748204,0.10689
1867,-0.0405,-0.006075,0.03927,0.0747799,0.107975
1868,-0.0349,-0.005235,0.01176,0.074745,0.08127
1869,-0.0365,-0.005475,-0.00336,0.0747085,0.0658735
1870,-0.0497,-0.007455,-0.02772,0.0746588,0.0394838
1871,-0.0642,-0.00963,-0.03045,0.0745946,0.0345146
1872,-0.0932,-0.01398,-0.0609,0.0745014,-0.0003786
1873,-0.1167,-0.017505,-0.04935,0.0743847,0.0075297
1874,-0.1561,-0.023415,-0.08274,0.0742286,-0.0319264
1875,-0.1845,-0.027675,-0.05964,0.0740441,-0.0132709
